,mt,ribo,n_cells_by_counts,mean_counts,pct_dropout_by_counts,total_counts,highly_variable,means,dispersions,dispersions_norm
PPP1R18,False,False,415,0.30560368,76.02541883304448,529.0,True,0.23635633722692406,1.184434611315596,1.3963934
ATP6V1G2,False,False,22,0.012709416,98.72905834777586,22.0,True,0.01981519377089413,1.583304180253431,2.0088122
LTB,False,False,96,0.08261121,94.45407279029463,143.0,True,0.3277458167201498,2.4378145615626745,4.326531
LST1,False,False,1219,2.1629117,29.578278451761985,3744.0,True,0.8981649609301139,1.5062369378036757,1.3924937
AIF1,False,False,1420,5.0109763,17.96649335644136,8674.0,True,1.3436684643400583,1.7213684836433956,1.4481289
DDAH2,False,False,992,1.179665,42.692085499711155,2042.0,True,0.7322342197451254,1.2268959415027736,1.2870146
HSPA1A,False,False,175,0.14211439,89.89023685730791,246.0,True,0.2272610934065199,2.949234420000767,4.1060424
HSPA1B,False,False,98,0.07394569,94.33853264009244,128.0,True,0.11557109125756895,1.5867628410038046,2.0141225
SLC44A4,False,False,25,0.02195263,98.55574812247256,38.0,True,0.051614929538849344,1.3633717936117695,1.671131
STK19,False,False,258,0.16868863,85.09532062391682,292.0,True,0.22794419338683697,1.0807005427628014,1.2371215
HLA-DRA,False,False,1602,9.488157,7.452339688041598,16424.0,True,2.1419329776355203,3.170112091810787,2.4700756
HLA-DRB5,False,False,829,1.1438475,52.10860774119006,1980.0,True,0.7605376960139267,1.7242323033925566,2.2425075
HLA-DRB1,False,False,1364,3.0063548,21.201617562102825,5204.0,True,1.45527924383021,2.538123408157557,2.1787252
HLA-DQA1,False,False,575,0.51993066,66.78220681686886,900.0,True,0.44249514921948085,2.2254159986026814,3.8548813
HLA-DQB1,False,False,836,0.8549971,51.70421721548237,1480.0,True,0.5321813884763438,1.8162738688462756,2.9463446
HLA-DMB,False,False,280,0.19352975,83.82437897169265,335.0,True,0.19681080856239597,1.3276025121971962,1.6162114
HLA-DMA,False,False,1182,1.430387,31.715771230502597,2476.0,True,0.8262271317414223,1.5642312723062368,1.489273
HLA-DOA,False,False,103,0.06239168,94.04968226458695,108.0,True,0.03525087862274349,1.2455439796623669,1.4902198
HLA-DPA1,False,False,1413,3.9942229,18.370883882149048,6914.0,True,1.3478919556792557,2.465065167572302,2.6030416
HLA-DPB1,False,False,1441,4.8214903,16.75332177931831,8346.0,True,1.370583964205672,2.3230924098420696,2.3825672
B3GALT4,False,False,25,0.01502022,98.55574812247256,26.0,True,0.033276392229406836,1.2768916043715526,1.5383506
CDKN1A,False,False,30,0.020219527,98.26689774696708,35.0,True,0.04309705535021978,1.0736777613206443,1.2263389
Z85996.3,False,False,2,0.0011554015,99.8844598497978,2.0,True,0.030687551952777403,2.2049339871934426,2.963254
PIM1,False,False,696,0.7810514,59.792027729636054,1352.0,True,0.6699793339717316,1.1989147952484625,1.2332566
KCNK17,False,False,84,0.051415365,95.14731369150779,89.0,True,0.07000662007407407,1.0617614911117408,1.2080427
DAAM2,False,False,1,0.00057770073,99.94222992489891,1.0,True,0.016997441073669226,1.7114705902625313,2.2055972
TFEB,False,False,26,0.01617562,98.49797804737146,28.0,True,0.016071349553621404,1.1292234658739215,1.311623
CCND3,False,False,706,0.5932987,59.214326978625074,1027.0,True,0.5705973146951403,1.690197509433778,2.177119
GUCA1B,False,False,22,0.013287118,98.72905834777586,23.0,True,0.05567703674806951,1.812357638806074,2.3604977
AL359813.1,False,False,9,0.009243212,99.48006932409012,16.0,True,0.08387134442432609,3.191294927708051,4.477699
RUNX2,False,False,282,0.20161757,83.70883882149047,349.0,True,0.2524149498552563,1.987404949748581,2.629263
AL096865.1,False,False,35,0.023685731,97.97804737146159,41.0,True,0.04932000978919012,1.3483610606342458,1.6480838
GLYATL3,False,False,1,0.00057770073,99.94222992489891,1.0,True,0.019308452185632867,1.8401097725484858,2.403108
BMP5,False,False,1,0.0011554015,99.94222992489891,2.0,True,0.033710794092082594,2.404617871382709,3.269846
DST,False,False,404,0.3067591,76.66088965915657,531.0,True,0.27589033987670053,1.709444151094714,2.7091196
AL512422.1,False,False,50,0.029462738,97.11149624494512,51.0,True,0.03507812698348884,1.321606699108841,1.6070055
COL19A1,False,False,2,0.0011554015,99.8844598497978,2.0,True,0.01380009874215648,1.5014807620464525,1.8831817
LINC00472,False,False,4,0.002310803,99.7689196995956,4.0,True,0.016997441073669226,1.7114705902625313,2.2055972
KCNQ5,False,False,1131,2.0623918,34.66204506065858,3570.0,True,0.9712641035114503,1.466669377672173,1.3264644
EEF1A1,False,False,1707,117.832466,1.3864818024263426,203968.0,True,4.419607953174465,2.213154090106662,1.8018129
SLC17A5,False,False,195,0.12998267,88.73483535528597,225.0,True,0.17236810736431857,1.2580631218501628,1.5094416
CD109,False,False,715,0.73367995,58.694396302715205,1270.0,True,0.45166659677890064,1.184192347376931,1.5427511
TMEM30A,False,False,201,0.12651646,88.38821490467937,219.0,True,0.15479726710717184,1.0805903268297552,1.2369523
AL355612.1,False,False,191,0.12940496,88.96591565569035,224.0,True,0.1375988769380422,1.0645173424628676,1.2122741
MEI4,False,False,73,0.049682263,95.78278451761987,86.0,True,0.051414001233709636,1.932483627607589,2.5449376
UBE3D,False,False,216,0.1490468,87.5216637781629,258.0,True,0.16642686904435688,1.140519894124402,1.3289673
AL139274.2,False,False,24,0.013864818,98.61351819757365,24.0,True,0.02000854988089499,1.1071486158493824,1.2777295
PNRC1,False,False,1152,1.4956672,33.44887348353552,2589.0,True,0.7652516367090649,1.5395435382293197,1.8876796
ANKRD6,False,False,171,0.11496245,90.1213171577123,199.0,True,0.07295559964279956,1.152341278809008,1.3471177
BACH2,False,False,311,0.23396881,82.03350664355864,405.0,True,0.3099191881633194,2.480829101016072,4.4220486
MANEA-DT,False,False,33,0.019064125,98.09358752166378,33.0,True,0.033329047911524266,1.1838835075000744,1.3955472
CD24,False,False,6,0.004621606,99.65337954939342,8.0,True,0.04187759339716685,1.6047019615143852,2.041666
SCML4,False,False,314,0.2385904,81.86019641825536,413.0,True,0.2140730557030847,1.4282583859070386,1.7707571
AFG1L,False,False,193,0.12882727,88.85037550548816,223.0,True,0.19589347888054925,1.0551755754295564,1.1979308
AL139106.1,False,False,21,0.012131716,98.78682842287695,21.0,True,0.024321310617799092,1.1028225725080403,1.2710874
FOXO3,False,False,658,0.5545927,61.98729058347776,960.0,True,0.5139323868241007,1.0337737534301183,1.2087331
AL359711.2,False,False,59,0.046793763,96.59156556903524,81.0,True,0.10844536006432834,1.129320185155614,1.3117714
FYN,False,False,296,0.21028307,82.9000577700751,364.0,True,0.2700249474369018,1.376027650321695,1.6905627
LAMA4,False,False,7,0.0051993066,99.59560947429232,9.0,True,0.0262009977573798,1.5346011597201863,1.9340342
MARCKS,False,False,31,0.019641826,98.20912767186597,34.0,True,0.02106426160927746,1.4774906586442509,1.8463476
DSE,False,False,228,0.1502022,86.82842287694974,260.0,True,0.16417151533759541,1.1095390318898017,1.2813997
MAN1A1,False,False,670,0.63951474,61.29404968226459,1107.0,True,0.551029055128761,1.5291377357745417,1.8676877
NKAIN2,False,False,1212,2.283651,29.98266897746967,3953.0,True,1.0554116481557219,1.9505105265613822,2.1338847
RNF217-AS1,False,False,57,0.03812825,96.70710571923745,66.0,True,0.08750801848219698,1.0960424252530767,1.2606772
TPD52L1,False,False,65,0.03870595,96.24494511842865,67.0,True,0.025924089606513618,1.194134953620239,1.4112872
NCOA7,False,False,644,0.51761985,62.796071634893124,896.0,True,0.4443335069008175,1.1894024901295592,1.5543206
PTPRK,False,False,6,0.004043905,99.65337954939342,7.0,True,0.02741234133934684,2.1946278595565354,2.9474301
EPB41L2,False,False,300,0.2328134,82.66897746967071,403.0,True,0.24885533789485223,1.0667306967543733,1.2156724
CCN2,False,False,2,0.0017331023,99.8844598497978,3.0,True,0.03938113693879424,2.274263199656654,3.0697012
STX7,False,False,345,0.24321201,80.06932409012131,421.0,True,0.3485495160127757,1.3819833849137155,1.9819638
EYA4,False,False,3,0.0017331023,99.8266897746967,3.0,True,0.01308280287828285,1.4477441661540535,1.8006753
PDE7B,False,False,94,0.06123628,94.56961294049682,106.0,True,0.09938286421511108,1.2489742938498898,1.4954867
AL023284.4,False,False,18,0.010398613,98.96013864818023,18.0,True,0.014511631717356206,1.1205948155723988,1.2983747
TNFAIP3,False,False,206,0.14500289,88.09936452917388,251.0,True,0.10991075245898754,1.4605033570488302,1.8202655
AL592429.2,False,False,16,0.014442518,99.07567879838244,25.0,True,0.028059963462127042,1.0725250875190513,1.2245691
AL035446.2,False,False,111,0.093587525,93.58752166377816,162.0,True,0.11408907139451864,1.6246672929830506,2.0723205
PLAGL1,False,False,715,0.581167,58.694396302715205,1006.0,True,0.43407423908182596,1.1185861836246132,1.3970667
UTRN,False,False,771,0.6990179,55.45927209705373,1210.0,True,0.5589626949632783,1.3514717427496927,1.5263522
STXBP5,False,False,858,1.0525708,50.43327556325823,1822.0,True,0.9223618035158175,1.6677307790905405,1.6619899
SASH1,False,False,12,0.008665511,99.30675909878683,15.0,True,0.025471709810338167,1.400742267093228,1.7285092
UST,False,False,137,0.09243212,92.08549971114962,160.0,True,0.0983544174952997,1.163780287613186,1.364681
AL358852.1,False,False,7,0.004043905,99.59560947429232,7.0,True,0.02433932717138477,1.2596175110390317,1.5118282
PPP1R14C,False,False,5,0.0028885037,99.71114962449451,5.0,True,0.01023647776969926,1.2009772022195915,1.4217926
PLEKHG1,False,False,78,0.057192374,95.49393414211438,99.0,True,0.17931453990662316,1.4514161780672488,1.8063132
MTHFD1L,False,False,566,0.49162334,67.30213749277874,851.0,True,0.4576335521844682,1.2796393933552874,1.7546997
ARMT1,False,False,79,0.04794916,95.43616406701328,83.0,True,0.07286239410414992,1.55693809145631,1.96833
ESR1,False,False,126,0.080300406,92.72097053726169,139.0,True,0.03293503921880213,1.2377621718803367,1.4782717
RGS17,False,False,5,0.0028885037,99.71114962449451,5.0,True,0.00913683073043311,1.0867824990649797,1.2464597
CNKSR3,False,False,243,0.18601964,85.96187175043327,322.0,True,0.2722037414385929,1.1658526931013111,1.3678629
TIAM2,False,False,92,0.058347777,94.68515309069902,101.0,True,0.09309526949419711,1.260274133308837,1.5128363
AL589693.1,False,False,508,1.073368,70.6528018486424,1858.0,True,0.7424298221935062,2.5148707886858848,3.7614982
AL512658.1,False,False,13,0.00751011,99.24898902368572,13.0,True,0.02084691233768918,1.4793982495374025,1.8492764
AL139330.1,False,False,12,0.006932409,99.30675909878683,12.0,True,0.017422633218446313,1.2119723383166465,1.4386744
SYTL3,False,False,135,0.10051993,92.20103986135182,174.0,True,0.08691225308966816,1.199241597622853,1.4191278
C6orf99,False,False,9,0.0057770074,99.48006932409012,10.0,True,0.015363272102153389,1.4056381649677558,1.7360263
TAGAP,False,False,154,0.097631425,91.10340843443096,169.0,True,0.14804479042393773,1.5089786275676849,1.8946937
FNDC1,False,False,1,0.00057770073,99.94222992489891,1.0,True,0.016997441073669226,1.7114705902625313,2.2055972
PRKN,False,False,430,0.34835356,75.15886770652801,603.0,True,0.21854793942914824,1.3999650484163986,1.7273158
PDE10A,False,False,11,0.00751011,99.36452917388793,13.0,True,0.01863437882461003,1.8042369309317288,2.3480294
CCR6,False,False,1,0.00057770073,99.94222992489891,1.0,True,0.016694963766003074,1.6933632163556827,2.1777954
AC073957.3,False,False,4,0.002310803,99.7689196995956,4.0,True,0.01780236631506529,1.632638528986188,2.0845594
MAFK,False,False,34,0.020219527,98.03581744656267,35.0,True,0.034934825768980576,1.2383667360070192,1.4792
CARD11,False,False,132,0.08665511,92.37435008665511,150.0,True,0.13269792592871324,1.0602433974544287,1.2057118
TNRC18,False,False,585,0.4754477,66.20450606585788,823.0,True,0.3784176411113874,1.0653286333796086,1.2788036
ZNF316,False,False,53,0.03177354,96.93818601964182,55.0,True,0.04704040189466672,1.2502686128105558,1.497474
AC004982.2,False,False,21,0.012131716,98.78682842287695,21.0,True,0.016423562785301264,1.076700641186756,1.2309802
AC004160.1,False,False,13,0.00808781,99.24898902368572,14.0,True,0.038059177918995615,1.4438834823073405,1.7947476
THSD7A,False,False,34,0.022530328,98.03581744656267,39.0,True,0.07388532359934269,1.8438441626410185,2.4088416
SOSTDC1,False,False,11,0.00808781,99.36452917388793,14.0,True,0.013282112288097574,1.2474210488118378,1.4931018
AHR,False,False,296,0.2229925,82.9000577700751,386.0,True,0.24938573047386645,1.4971371094098525,1.8765124
HDAC9,False,False,325,0.24783362,81.22472559214327,429.0,True,0.2848877703829009,1.1832325880570993,1.5406199
AC007091.1,False,False,18,0.012131716,98.96013864818023,21.0,True,0.018960260594501767,1.3389304121332375,1.633604
MACC1,False,False,222,0.152513,87.17504332755632,264.0,True,0.20305792506851963,1.089701208478765,1.250941
ITGB8,False,False,74,0.048526864,95.72501444251877,84.0,True,0.04566307466976841,1.0554724950423942,1.1983867
STEAP1B,False,False,86,0.054881573,95.03177354130561,95.0,True,0.1062637475104491,2.0202325298632116,2.679666
IL6,False,False,2,0.004621606,99.8844598497978,8.0,True,0.04083459262624599,2.5999133826376584,3.5697
AC005682.2,False,False,3,0.0017331023,99.8266897746967,3.0,True,0.01067043215933259,1.2427135698306102,1.485874
OSBPL3,False,False,407,0.3044483,76.48757943385327,527.0,True,0.3395051117698452,1.2409182141274284,1.6687158
HOXA-AS3,False,False,14,0.00808781,99.19121894858463,14.0,True,0.02520630476591671,1.3957803800064068,1.7208908
HIBADH,False,False,465,0.33448875,73.13691507798961,579.0,True,0.30371220256618287,1.076880114641795,1.3044547
CREB5,False,False,150,0.13056037,91.33448873483535,226.0,True,0.18518994025661265,1.8155985903496008,2.3654737
BBS9,False,False,314,0.22125939,81.86019641825536,383.0,True,0.16827188817402478,1.1596747314054698,1.3583773
BMPER,False,False,2,0.0011554015,99.8844598497978,2.0,True,0.016997441073669226,1.7114705902625313,2.2055972
ELMO1,False,False,1364,3.0895436,21.201617562102825,5348.0,True,1.3097624253771885,2.1759470937066983,2.15406
ELMO1-AS1,False,False,545,0.42749855,68.5153090699018,740.0,True,0.324045909903381,1.1612830868767379,1.491879
AC004837.4,False,False,16,0.009243212,99.07567879838244,16.0,True,0.018353007597701313,1.2811342372727395,1.5448647
AEBP1,False,False,49,0.028885037,97.1692663200462,50.0,True,0.02442296913316224,1.4428835059335254,1.7932122
AC004847.1,False,False,11,0.006354708,99.36452917388793,11.0,True,0.022417352631773364,1.3494280641032885,1.649722
CCM2,False,False,397,0.28307337,77.06528018486424,490.0,True,0.2875271874301942,1.1635461771676165,1.4969044
RAMP3,False,False,1,0.002310803,99.94222992489891,4.0,True,0.03692786030154785,2.497384111491674,3.412278
IGFBP3,False,False,1,0.0017331023,99.94222992489891,3.0,True,0.0501493924401537,2.8100829471195943,3.8923914
LINC00525,False,False,1,0.00057770073,99.94222992489891,1.0,True,0.012249410812943885,1.3815058488215886,1.6989738
ABCA13,False,False,26,0.01559792,98.49797804737146,27.0,True,0.03660490937486174,1.2075953341886372,1.431954
AC099681.1,False,False,1,0.00057770073,99.94222992489891,1.0,True,0.011850853068939904,1.348228204634326,1.6478798
TPST1,False,False,195,0.13287117,88.73483535528597,230.0,True,0.1719005988477253,1.2125176140918776,1.4395117
LINC00174,False,False,116,0.0745234,93.29867128827267,129.0,True,0.0859918916531303,1.462559666977718,1.8234228
GALNT17,False,False,6,0.004043905,99.65337954939342,7.0,True,0.033710794092082594,2.404617871382709,3.269846
CALN1,False,False,1020,1.7267475,41.074523396880416,2989.0,True,0.8417233075966531,2.1200898397809183,2.4168737
POM121,False,False,304,0.21317157,82.43789716926632,369.0,True,0.29402359859311655,1.045488953353387,1.2347478
AC211476.2,False,False,12,0.006932409,99.30675909878683,12.0,True,0.020412858165021322,1.2257527766332896,1.4598327
ELN,False,False,58,0.03986135,96.64933564413633,69.0,True,0.05692865859892385,1.9427696120179858,2.5607305
LAT2,False,False,728,0.6839977,57.94338532640093,1184.0,True,0.5010897777186765,1.067343664960157,1.2832781
NCF1,False,False,50,0.03177354,97.11149624494512,55.0,True,0.07766975946437406,1.2764600539536777,1.537688
HIP1,False,False,310,0.24494512,82.09127671865973,424.0,True,0.23167608667809153,1.4836284901791692,1.8557715
CCL26,False,False,1,0.00057770073,99.94222992489891,1.0,True,0.016997441073669226,1.7114705902625313,2.2055972
SSC4D,False,False,20,0.011554015,98.84459849797804,20.0,True,0.020111357355237797,1.428165719376574,1.7706147
MAGI2,False,False,231,0.19179665,86.65511265164645,332.0,True,0.17904114924527087,1.5556960044218517,1.966423
CD36,False,False,229,0.48931253,86.77065280184864,847.0,True,0.6905242683743339,2.2209578287985523,3.1968267
TMEM243,False,False,383,0.24956672,77.8740612362796,432.0,True,0.25790548132486646,1.319134198333428,1.6032093
ABCB1,False,False,400,0.3206239,76.89196995956095,555.0,True,0.38676859320667983,1.2951622961290261,1.7891697
RUNDC3B,False,False,12,0.00751011,99.30675909878683,13.0,True,0.037058064816685735,2.1602529189130992,2.8946514
AC002454.1,False,False,658,0.7492779,61.98729058347776,1297.0,True,0.49123013892544787,1.1001805008029075,1.3561952
GNG11,False,False,134,0.09820913,92.25880993645292,170.0,True,0.14930872375748724,1.1113597560471717,1.2841952
CASD1,False,False,265,0.18313114,84.69093009820912,317.0,True,0.16524277676217713,1.2822372490479692,1.5465581
DYNC1I1,False,False,49,0.032928944,97.1692663200462,57.0,True,0.04974476541730094,1.3073662135559747,1.5851408
ASNS,False,False,9,0.0051993066,99.48006932409012,9.0,True,0.016787385713399966,1.054593220681601,1.1970367
NPTX2,False,False,7,0.00751011,99.59560947429232,13.0,True,0.07863321483317905,1.9804990420297264,2.6186597
TMEM130,False,False,7,0.004043905,99.59560947429232,7.0,True,0.009867793443734328,1.1641112950519275,1.3651892
